SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0.8821496748755878,1.3148457291009557,1.3228579684995008,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1.1267584030799775,1.1037030138933595,1.5826499822454623,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.5752077381213587,1.371372125298265,2.4017988859087485,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
1,-1.1970245148617253,0.48690027891683774,-0.9153196063236904,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.0044540389777827,1.273282202485287,1.608569623593132,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
0,1.3713671312843674,0.04466435572612362,0.9479827471698867,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
0,-0.38166208751375935,1.1286411298627606,-0.013514620847877962,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0,1.5752077381213587,0.4769250325290769,1.4493458182761287,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,-1.2377926362291236,-0.5156119830530888,-0.9655926809035534,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9524157866573355,0.315658549260283,-0.7235804381586317,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.2490627671821724,1.1602294100906687,1.7639551160637572,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
0,-0.055517116574573,-1.4732356362780927,-0.7240657420817371,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.1370533593093696,-1.4881985058597336,-0.7413822684289035,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.22985973299721507,-1.4865359647951069,-0.7065727415807141,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.1778214806767679,0.988987680434114,0.16750374247039998,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,-0.5855026943507509,1.215093265223351,-0.21401131889806402,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1.5752077381213587,0.8343713614238267,1.7707934895256952,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,-0.1370533593093696,1.1402789173151475,0.2969695935933554,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.3408939661463611,0.49521298423997145,-0.15487041808691332,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1.2490627671821724,0.4968755253045981,1.1057947592560382,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
1,1.615975859488757,1.417923275107814,2.4128505797940107,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,-0.5039664516159542,-1.3036564476861652,-0.7819272052774283,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.30012584477896276,-0.3543454997842945,-0.40003713633201937,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.4121352526517656,-1.5131366218291347,-0.40008125487048346,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-0.2593577234115645,-0.6419651039647211,-0.4617369123740889,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.0747201507595303,1.1103531781518665,-0.7554340229297253,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,-0.5039664516159542,-0.49067386708368754,-0.5632536693800255,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.7078070584529457,-1.4998362933121208,-0.8863999043604608,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.14832349026241848,0.9956378446926211,0.5438789941077942,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.3408939661463611,-0.8015690461688886,-0.594026349958748,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,0.22985973299721507,0.33893412416505747,0.2603512066681371,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.5152365825690032,-0.3526829587196679,0.01767718584625388,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1,-1.033952029392132,0.9956378446926211,-0.7088227870423842,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,1.615975859488757,-1.5114740807645082,-0.3815955872540179,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0.8413815535081896,-1.4798858005365998,-0.5432238529173157,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,1.4121352526517656,1.3514216325227444,2.0982192227371503,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
0,-0.8708795439225389,-0.6502778092878548,-0.7887214602009026,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-1.156256393494327,0.3372715831004308,-0.8638332719360642,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5447345729833526,1.3913226180737857,-0.1523336021252265,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.5447345729833526,0.7628820956448771,-0.2443207548229134,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
0,-1.2377926362291236,-1.4881985058597336,-0.9877401872125408,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0.06678724752762188,0.6415165979271246,0.27804274059224854,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1.5752077381213587,0.6132533998284702,1.6969611154059931,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,1.615975859488757,0.4553119986889295,1.5011409824330035,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.5039664516159542,-1.4865359647951069,-0.8266413440108125,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.8413815535081896,1.564226888794967,1.5573921189747544,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,-1.2785607575965219,-0.11992720967192383,-0.9788061831735568,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2785607575965219,-0.44911034046801895,-0.9831739184815046,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.5152365825690032,0.6514918443148849,0.6963306037705554,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,1.0859902817125793,0.13111649108671455,0.7902589721606633,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1,-1.1154882721269286,0.14275427853910158,-0.8652671244361481,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.5752077381213587,-1.3335821868494464,-0.2512914839002441,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1,-0.6262708157181491,0.8110957865190527,-0.3453742671749766,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1.5344396167539605,1.487749999822137,2.318392788942333,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,-1.2785607575965219,-1.160677916128265,-0.9926152857128259,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,-0.6469527271586015,-0.9857989715201195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.1970245148617253,-0.6203520701245735,-0.9483643916333151,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.14832349026241848,0.6431791389917513,0.3273010887874368,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.615975859488757,1.6407037777677973,2.5618168249181066,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.7893433011877423,-1.1207769305772233,-0.8525830446277141,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1154882721269286,-1.4815483416012265,-0.968835393480666,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.8708795439225389,-0.45409796366189914,-0.7714490523922002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.2185896020441662,1.326483516553343,0.30188881063210465,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0,1.5752077381213587,-1.5064864575706276,-0.3976326759857249,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.7893433011877423,-0.42084714236936427,-0.709903691234755,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.055517116574573,-0.5172745241177154,-0.3446463112903187,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-0.1778214806767679,1.3763597484921455,0.3850522556369679,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2785607575965219,0.21923116751193167,-0.9743060922502168,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.5152365825690032,0.7479192260632362,0.7332357611957904,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.6262708157181491,-1.4632603898903325,-0.82125888231819,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.3408939661463611,1.1303036709273873,0.056280907002357494,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0.9229177962429861,0.7994579990666651,1.114243459371917,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,-0.46319833024855595,-0.29283148039310497,-0.4953111201452831,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,0.22985973299721507,-1.5014988343767475,-0.6893223930412439,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0.22985973299721507,1.2101056420294711,0.6450648620752497,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.5967728253037997,1.2749447435499137,1.1513030316817765,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-0.7078070584529457,0.39047289716848643,-0.49595083895301284,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-0.2185896020441662,-1.4981737522474938,-0.7810889530466102,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,1.615975859488757,-0.05508810815148074,1.0614115095611354,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.8708795439225389,0.4735999503998236,-0.5957910914973128,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.5752077381213587,1.1519167047675352,2.1567424640098034,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
0,1.330599009916969,1.4594868017234826,2.055137469926938,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.30012584477896276,-1.3053189887507919,-0.7275731658896345,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.615975859488757,1.3364587629411036,2.3226502279041203,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
1,-0.055517116574573,0.8626345595224817,0.24519648870571248,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0,1.615975859488757,1.3580717967812508,2.339062324212773,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.9524157866573355,0.15771714812074236,-0.7175803169275117,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,1.2898308885495708,-0.21302950929102135,0.651506168691011,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,-1.2785607575965219,-1.5147991628937614,-0.9973139100592546,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.2377926362291236,-1.4931861290536137,-0.9899461141357466,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,1.452903374019164,1.178517361801563,2.017063171232404,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,1.3713671312843674,1.1735297386076824,2.0259971752713883,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,1.3713671312843674,1.2766072846145409,2.096322125583193,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
1,-0.9116476652899372,-0.9994114328594709,-0.8602817295897027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.5967728253037997,0.7462566849986096,0.76665555408236,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.4337003398342065,0.04965197892000404,0.2768956585921815,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-1.2785607575965219,0.49355044317534436,-0.9706663128269271,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.014748995207174704,0.8742723469748687,0.2610791625527951,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-0.09628523794197129,-0.3427077123319073,-0.3048734488649159,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.1154882721269286,1.04717661769605,-0.7796992190849904,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2785607575965219,-1.3219443993970592,-0.9947550348283356,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,-0.1370533593093696,-0.6569279735463619,-0.46372224660497424,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.1778214806767679,-0.011862040471185276,-0.21070242851325516,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.330599009916969,1.3547467146519976,2.076182012774323,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.5752077381213587,-1.4915235879889872,-0.4079343547170966,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,0.5967728253037997,-0.1581656541583389,0.21570324574244934,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
0,-1.2377926362291236,-0.4391350940802586,-0.9589307815954715,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2377926362291236,0.3206461724541634,-0.9442834268253841,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.3408939661463611,0.33394650097117706,-0.2022978469358406,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,-0.8301114225551406,-1.0509502058629,-0.8095674696251985,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,-0.6262708157181491,0.14109173747447493,-0.5169512632619332,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,0.6783090680385964,-1.4865359647951069,-0.5985264408820882,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.38166208751375935,0.4769250325290769,-0.21882023959065297,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1.330599009916969,-1.3186193172678058,-0.24473988093832255,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1.615975859488757,0.6564794675087654,1.6990567459830388,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
0,1.2898308885495708,0.3771725686514723,1.1201994620645732,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,1.615975859488757,-1.5114740807645082,-0.4301259795645481,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.055517116574573,0.9657121055293395,0.29121212432378807,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
1,1.2490627671821724,0.6066032355699631,1.3073723614985955,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.7078070584529457,1.028888665985156,-0.3655805577915429,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1.1267584030799775,1.5043754104684044,1.9361938902276756,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.1154882721269286,-0.5355624758286097,-0.9020178669767587,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1.330599009916969,0.646504221121005,1.34330691107762,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,-0.1778214806767679,1.215093265223351,0.2349168692435728,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,1.0859902817125793,1.4046229465907998,1.7085201724835921,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
0,1.4121352526517656,0.10285329298805963,1.0358668757904106,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0,0.18909161162981677,1.0421889945021696,0.6031301912651053,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0,1.2490627671821724,0.5168260180801189,1.154413388643497,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,-1.1970245148617253,0.32729633671267,-0.9003193032458902,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.2785607575965219,-1.1108016841894628,-0.9919535076358641,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.033952029392132,-1.4798858005365998,-0.9287095827475504,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-1.2377926362291236,0.3871478150392331,-0.9348420595940627,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,-1.2377926362291236,-0.6851911716450165,-0.9649088435573595,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,0.6731048781550328,-0.9682839117498646,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1.0044540389777827,0.860972018457855,1.2882910936128642,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0,1.208294645814774,-0.869733229818585,0.029037709500764373,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
0,-0.6262708157181491,-1.4516226024379453,-0.8356856443959567,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,-0.055517116574573,0.9657121055293395,0.3263745994796904,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1.0859902817125793,-0.4341474708863782,0.3203303597101062,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.5855026943507509,0.11947870363432707,-0.43233190648775405,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
0,-0.055517116574573,1.3115206469717025,0.4251780663700835,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0.637540946671198,-0.19307901651550038,0.22499019808914617,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,-1.2785607575965219,-0.3593331229781747,-0.9819827179429734,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1.045222160345181,1.1835049849954429,1.5006336192406664,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
0,-1.2785607575965219,0.1743425587670098,-0.9749016925194823,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5752077381213587,-1.3202818583324325,-0.17913561424217844,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.06678724752762188,1.1868300671246965,0.5007090042206543,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-1.2377926362291236,0.1859803462193968,-0.9444378417100084,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,-1.5064864575706276,-0.9972036137130943,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.615975859488757,0.7429316028693558,1.7428443954086763,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.452903374019164,1.6673044348018256,2.4546749542579946,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.615975859488757,1.742118782710029,2.7573060688526154,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,-0.6262708157181491,1.1868300671246965,-0.289983442133276,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-1.2785607575965219,-1.4898610469243603,-0.9969830210207737,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,-0.9524157866573355,1.1535792458321616,-0.6001588268052604,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0,0.22985973299721507,-1.5114740807645082,-0.6724691113479506,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.033952029392132,-1.4765607184073464,-0.9393421505174029,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.10755536889502018,-1.0409749594751394,-0.48701683491402886,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,-1.1970245148617253,0.35722207587595156,-0.90845917359252,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.8413815535081896,0.8659596416517349,1.1653768454518303,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.35216409709940993,0.9823375161756069,0.7120147441945494,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.06678724752762188,-1.5014988343767475,-0.7063080303499294,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-0.5855026943507509,-1.3335821868494464,-0.7978319383937431,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,-0.1370533593093696,0.9790124340463536,0.14465033954598655,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,-0.014748995207174704,0.6830801245427932,0.1682537576242899,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.014748995207174704,-1.4948486701182406,-0.7465000188907412,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
